"","X.1","ensembl_transcript_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X","gene_biotype","external_gene_name","ensembl_gene_id"
"1097",1097,"ENSMUST00000009425",2924.68851537468,0.895764461927489,0.758883315779257,1.17230453729525,0.278928225677568,1,46,"protein_coding","Rarres2","ENSMUSG00000009281"
"1098",1098,"ENSMUST00000009435",3868.05601466589,0.234237446655163,0.258738838039089,0.817777564613152,0.365830755984765,1,28051,"protein_coding","Pttg1ip","ENSMUSG00000009291"
"1099",1099,"ENSMUST00000009522",477.22600789688,0.18521255955207,0.415821752718071,0.190198258407349,0.662751659991614,1,64223,"protein_coding","Slc16a12","ENSMUSG00000009378"
"1100",1100,"ENSMUST00000009530",46.9777403291069,-0.6452686380984,0.719387486837033,0.725039468031099,0.394495830894184,1,28737,"protein_coding","Timp1","ENSMUSG00000001131"
"45086",45086,"ENSMUST00000169345",244.138300366044,-0.221098511560465,0.588714238513664,0.134783456855729,0.713523046176883,1,106513,"protein_coding","Syn2","ENSMUSG00000009394"
"1102",1102,"ENSMUST00000009550",357.878925209102,0.0408068784771887,0.219240805529744,0.0328724300982799,0.856126174979548,1,44867,"protein_coding","Elk1","ENSMUSG00000009406"
"1103",1103,"ENSMUST00000009617",830.627137120966,-0.0284806107552294,0.872692196260862,0.000921849041560563,0.975778376779877,1,50716,"protein_coding","Kcnc4","ENSMUSG00000027895"
"15937",15937,"ENSMUST00000078680",32.2401613903057,0.346776944323313,1.02857952933585,0.114190403843452,0.735422943019005,1,92836,"protein_coding","Ush1c","ENSMUSG00000030838"
"1105",1105,"ENSMUST00000009679",296.64336316346,0.0705876534810688,0.335498022795304,0.0438598319674952,0.834114612153353,1,49502,"protein_coding","Rnmt","ENSMUSG00000009535"
"1106",1106,"ENSMUST00000009689",761.543939390823,0.0720668099428845,0.704523974539314,0.00996202764520149,0.920495202472155,1,58998,"protein_coding","Kcnq1","ENSMUSG00000009545"
"1107",1107,"ENSMUST00000009693",1967.95323689345,0.0314978751518251,0.121602413387949,0.0672569714366205,0.795373312214615,1,56635,"protein_coding","Srp14","ENSMUSG00000009549"
"1108",1108,"ENSMUST00000009695",12.4373038974308,-0.240450186558253,1.16406865173855,0.0283381088357828,0.866316383970713,1,16756,"protein_coding","6330409D20Rik","ENSMUSG00000009551"
"1109",1109,"ENSMUST00000009699",641.800295692166,-0.396009404874902,0.382820283184523,1.00966463346646,0.314983195853067,1,9958,"protein_coding","Cdk9","ENSMUSG00000009555"
"1110",1110,"ENSMUST00000009705",1052.54295520418,-1.43910551438841,0.881561249760417,1.10686701016505,0.292764006342367,1,105945,"protein_coding","Eng","ENSMUSG00000026814"
"1111",1111,"ENSMUST00000009707",676.009295148511,0.172462209889675,0.201918601369904,0.731169243444896,0.392504453554085,1,47454,"protein_coding","Tor2a","ENSMUSG00000009563"
"38286",38286,"ENSMUST00000149359",711.048193071165,-0.0704280159612922,0.138831863177371,0.256480256716941,0.612548643403348,1,31338,"protein_coding","Mkl2","ENSMUSG00000009569"
"1113",1113,"ENSMUST00000009727",39.9952602208265,-0.32787043556682,0.491617071889027,0.438846803073744,0.507679580169567,1,51453,"protein_coding","Syngr1","ENSMUSG00000022415"
"1115",1115,"ENSMUST00000009732",9.48731659084181,0.768047863662554,0.796554491994536,0.922405143657897,0.33684425155078,1,97222,"protein_coding","St6galnac1","ENSMUSG00000009588"
"1116",1116,"ENSMUST00000009740",22.937526872421,4.75353603012537,2.53014357267436,0.621530204668133,NA,NA,37120,"protein_coding","Taf7l","ENSMUSG00000009596"
"1117",1117,"ENSMUST00000009772",39.1612348096785,2.7639050550763,1.84160047589062,0.639011552206881,NA,NA,98816,"protein_coding","Tex15","ENSMUSG00000009628"
"1118",1118,"ENSMUST00000009774",1039.72998391844,0.146936110914943,0.20834986094943,0.498628847787188,0.480103214890396,1,7453,"protein_coding","Ppp2cb","ENSMUSG00000009630"
"1119",1119,"ENSMUST00000009777",2975.81997588397,0.946512924560917,0.862437131979875,0.711467617261974,0.398957028675263,1,54115,"protein_coding","G0s2","ENSMUSG00000009633"
"18239",18239,"ENSMUST00000092512",196.176571406459,-0.199378575964627,0.353289442719906,0.290238737311228,0.590067582418699,1,33940,"protein_coding","P4ha1","ENSMUSG00000019916"
"1121",1121,"ENSMUST00000009790",106.258930189468,2.28416122372704,1.60378326738422,1.70607330823211,NA,NA,40299,"protein_coding","Pla2g12b","ENSMUSG00000009646"
"2023",2023,"ENSMUST00000020312",227.756253248142,0.325222135271758,0.25301501863685,1.63381062786524,0.201176794309542,1,42426,"protein_coding","Mcu","ENSMUSG00000009647"
"1123",1123,"ENSMUST00000009798",65.8581718624072,0.847171433421097,1.05636297895082,0.516665170301849,NA,NA,40475,"protein_coding","Oit3","ENSMUSG00000009654"
"1124",1124,"ENSMUST00000009814",4.43519851487631,6.47430587438692,3.08548933641435,0.943490099278904,NA,NA,45892,"protein_coding","Tex11","ENSMUSG00000009670"
"41084",41084,"ENSMUST00000159924",160.774961086739,-0.0779209104266392,0.49988285119389,0.0189183250896008,0.89060089336996,1,43169,"protein_coding","Fxyd5","ENSMUSG00000009687"
"1126",1126,"ENSMUST00000009875",496.587179528887,-0.0950953907882217,0.692820731611022,0.0159313519492343,0.899558208122734,1,45493,"protein_coding","Kcnd1","ENSMUSG00000009731"
"1127",1127,"ENSMUST00000009877",537.125447392644,-0.105811832573543,0.264842719990849,0.159318581121511,0.689784658776217,1,34093,"protein_coding","Tfcp2","ENSMUSG00000009733"
"1128",1128,"ENSMUST00000009885",1183.30597943307,0.0590786796741759,0.118423696982637,0.249369658295421,0.617519270503725,1,9021,"protein_coding","Ubp1","ENSMUSG00000009741"
"29167",29167,"ENSMUST00000118869",362.186171232864,0.203106361290667,0.146650936054756,1.91906361929628,0.165959923129269,1,54507,"protein_coding","Ick","ENSMUSG00000009828"
"1130",1130,"ENSMUST00000010007",3150.95542948959,0.703276189046444,0.408970076125789,2.88934577359277,0.0891671272453083,1,84644,"protein_coding","Sdhb","ENSMUSG00000009863"
"1131",1131,"ENSMUST00000010020",37.4031955461584,-1.0361892795669,0.668924423788431,1.74556801756225,0.186434865773459,1,41949,"protein_coding","Cox4i2","ENSMUSG00000009876"
"1132",1132,"ENSMUST00000010038",932.138425112017,0.286723093025067,0.238315920950275,1.43546351509667,0.230874855345383,1,83566,"protein_coding","Snap47","ENSMUSG00000009894"
"1133",1133,"ENSMUST00000010044",8.99548295556843,0.327746701193637,1.14986813478385,0.0610976059874275,0.804769465116766,1,81582,"protein_coding","Wnt3a","ENSMUSG00000009900"
"1134",1134,"ENSMUST00000010049",959.545703251399,-0.0595204747139939,0.150388853956986,0.156289371696488,0.692596036923056,1,44038,"protein_coding","Kdsr","ENSMUSG00000009905"
"26778",26778,"ENSMUST00000113187",7.96004205879289,0.831904188096012,1.86051094169366,0.0800152251616311,NA,NA,90878,"protein_coding","Nxf2","ENSMUSG00000009941"
"1136",1136,"ENSMUST00000010127",6.37699843896657,1.7809856004431,2.90688784424864,0.111919945305864,NA,NA,68711,"protein_coding","Tktl1","ENSMUSG00000031397"
"1137",1137,"ENSMUST00000010188",258.304042697138,2.32291901628295,1.21490722820671,1.19524474990951,NA,NA,98022,"protein_coding","Zmynd10","ENSMUSG00000010044"
"1138",1138,"ENSMUST00000010189",933.926657588505,0.111332399946484,0.145663669766161,0.582858052052075,0.445194231278292,1,97811,"protein_coding","Tmem115","ENSMUSG00000010045"
"1139",1139,"ENSMUST00000010191",869.696559703258,0.146722291317482,0.280763398768461,0.2723827232536,0.601737881542523,1,98998,"protein_coding","Hyal2","ENSMUSG00000010047"
"1140",1140,"ENSMUST00000010192",315.390837326393,0.265995231593129,0.135800319723374,3.82081815341695,0.0506195153174708,1,50613,"protein_coding","Ifrd2","ENSMUSG00000010048"
"26272",26272,"ENSMUST00000112387",365.668183666974,0.26910085330922,0.410900089444294,0.424026008223422,0.514934950084603,1,46995,"protein_coding","Hyal1","ENSMUSG00000010051"
"1142",1142,"ENSMUST00000010198",860.767183769533,0.100082895314866,0.220517822357763,0.205429426117405,0.650373606160169,1,99014,"protein_coding","Tusc2","ENSMUSG00000010054"
"1143",1143,"ENSMUST00000010201",382.439986625692,0.3270801399955,0.211335469958811,2.39037984274643,0.1220839616165,1,97874,"protein_coding","Nprl2","ENSMUSG00000010057"
"52522",52522,"ENSMUST00000192271",26.4523223287706,0.191761345568856,0.558609635803342,0.116824148291414,NA,NA,57464,"protein_coding","Gnat1","ENSMUSG00000034837"
"52875",52875,"ENSMUST00000193932",2010.94800751032,1.41845979501625,1.5311707677045,0.762443158627008,NA,NA,25788,"protein_coding","Slc38a3","ENSMUSG00000010064"
"45686",45686,"ENSMUST00000170737",30.0646344783953,-0.485923376811936,1.23656484523595,0.114457705728853,0.735125078890103,1,73533,"protein_coding","Cacna2d2","ENSMUSG00000010066"
"1147",1147,"ENSMUST00000010211",725.598730281082,-0.115988064904275,0.218399699528004,0.28122476859599,0.595899581490937,1,99078,"protein_coding","Rassf1","ENSMUSG00000010067"
"1148",1148,"ENSMUST00000010239",7089.44293342156,-0.0698027523677899,0.318583606436457,0.0480343234156067,0.826519695020083,1,5023,"protein_coding","Slc3a2","ENSMUSG00000010095"
"50647",50647,"ENSMUST00000184970",1965.14177886462,-0.045584888802128,0.213940332192457,0.0451222313546396,0.831779430033806,1,98819,"protein_coding","Nxf1","ENSMUSG00000010097"
"1152",1152,"ENSMUST00000010250",3.15058046638562,0.373772263236984,0.799695722903551,0.21065718083284,0.646252799388248,1,101691,"protein_coding","Slc22a6","ENSMUSG00000024650"
"45720",45720,"ENSMUST00000170817",1.66446219643906,-1.48125102558499,1.3875080577744,0.959283043227842,0.327367580650967,1,31362,"protein_coding","Slc22a8","ENSMUSG00000063796"
"14857",14857,"ENSMUST00000073430",502.125558540386,0.125314327893659,0.243118173625018,0.265403223890928,0.606432131893283,1,87266,"protein_coding","Stx5a","ENSMUSG00000010110"
"1155",1155,"ENSMUST00000010267",254.162941505272,1.3820421700217,1.01776992707144,1.50733926843643,NA,NA,87523,"protein_coding","Slc47a1","ENSMUSG00000010122"
"1156",1156,"ENSMUST00000010278",479.85020743256,-0.190087700318997,0.137874291726353,1.87801652233986,0.170559754247246,1,78486,"protein_coding","Wdr77","ENSMUSG00000000561"
"1157",1157,"ENSMUST00000010279",33.411009541699,9.14029354338856,3.06166657144689,1.05769955029226,NA,NA,68584,"protein_coding","Tmigd3","ENSMUSG00000074344"
"13461",13461,"ENSMUST00000066319",57.6185201617983,2.54401567957959,1.24197040574782,1.88542132274307,NA,NA,27982,"protein_coding","Pifo","ENSMUSG00000010136"
"1159",1159,"ENSMUST00000010286",30.003986610565,-0.0540381694857923,0.533947454947086,0.00840839908232738,0.926938524208649,1,28184,"protein_coding","Tnfrsf13b","ENSMUSG00000010142"
"1160",1160,"ENSMUST00000010298",126.472788284491,0.498057276390925,0.763130980866872,0.332531537576926,NA,NA,11698,"protein_coding","Spire2","ENSMUSG00000010154"
"47650",47650,"ENSMUST00000175916",165.681360130719,1.51824605173614,1.2156700463552,1.3505466253896,NA,NA,83146,"protein_coding","Prox1","ENSMUSG00000010175"
"1162",1162,"ENSMUST00000010348",404.607938813138,0.226513883019856,0.194932811988374,1.32970736182477,0.2488572850843,1,56084,"protein_coding","Fdx1l","ENSMUSG00000079677"
"1163",1163,"ENSMUST00000010421",6675.99692476626,0.217881578094214,0.180741240182736,1.45856923003754,0.227157908458249,1,97817,"protein_coding","2610507B11Rik","ENSMUSG00000010277"
"1164",1164,"ENSMUST00000010434",340.196166148986,0.102118445505109,0.232444709873563,0.193667772150718,0.659881334374448,1,36456,"protein_coding","AI597479","ENSMUSG00000010290"
"1165",1165,"ENSMUST00000010451",612.722227454296,-0.455844773653951,0.307430611384755,2.01754809217618,0.155490040695656,1,13509,"protein_coding","Tmem86a","ENSMUSG00000010307"
"1166",1166,"ENSMUST00000010502",383.688574898366,0.0862584858332899,0.18496363585938,0.21513003200144,0.642775909985266,1,92286,"protein_coding","Ifi35","ENSMUSG00000010358"
"1167",1167,"ENSMUST00000010506",353.059286679691,-0.548316965266253,0.324449493047672,2.53708851784484,0.111199663801145,1,99968,"protein_coding","Rdm1","ENSMUSG00000010362"
"1168",1168,"ENSMUST00000010520",1162.16259222258,0.0778975333287766,0.183496404000388,0.180473161273198,0.670966928196202,1,64576,"protein_coding","Nedd8","ENSMUSG00000010376"
"1169",1169,"ENSMUST00000010536",874.585493227415,-0.0507637925408578,0.133077514847824,0.142267057252099,0.706037571809486,1,91112,"protein_coding","Gosr1","ENSMUSG00000010392"
"1170",1170,"ENSMUST00000010550",636.494798317697,0.411020747210236,0.175830869068581,5.47967157832502,0.0192388733181121,1,26301,"protein_coding","Mrpl52","ENSMUSG00000010406"
"1171",1171,"ENSMUST00000010579",75.9873766737426,3.17869679253154,1.82982428358824,0.658984417980179,NA,NA,7328,"protein_coding","Spaca7","ENSMUSG00000010435"
"1172",1172,"ENSMUST00000010597",1168.17550343517,-0.00501264192666667,0.320160260719317,0.000242712782153376,0.987570066136536,1,65866,"protein_coding","Kansl3","ENSMUSG00000010453"
"1173",1173,"ENSMUST00000010673",379.345102858763,-0.0838101841584214,1.07986518075041,0.00581555793240796,0.939212403261893,1,26107,"protein_coding","Gm266","ENSMUSG00000010529"
"23323",23323,"ENSMUST00000107556",150.493590410479,1.03668529759659,0.751764092855984,1.325944939614,NA,NA,81067,"protein_coding","Tsacc","ENSMUSG00000010538"
"36024",36024,"ENSMUST00000141755",303.669153656921,0.0626590499271609,0.148353940509604,0.174700522382381,0.675967650778949,1,95907,"protein_coding","Mettl16","ENSMUSG00000010554"
"1176",1176,"ENSMUST00000010736",62.9061307331996,4.25322428860936,1.52386044252001,1.5704721557114,NA,NA,71462,"protein_coding","Dazl","ENSMUSG00000010592"
"47652",47652,"ENSMUST00000175919",104.443929271415,3.55246741881551,1.99619656512704,1.37990012387476,NA,NA,52079,"protein_coding","Apol7a","ENSMUSG00000010601"
"25492",25492,"ENSMUST00000111108",1278.63830660356,1.52316062621515,0.716764111492278,4.39268424575999,0.0360934454366739,1,52277,"protein_coding","Psen2","ENSMUSG00000010609"
"1179",1179,"ENSMUST00000010795",4304.19854638394,1.73618865543125,1.04422185081631,2.66591808712104,NA,NA,17579,"protein_coding","Acaa1b","ENSMUSG00000010651"
"1180",1180,"ENSMUST00000010804",607.697985495806,-0.340992680107346,0.397875772193263,0.65152683404358,0.419567324961184,1,481,"protein_coding","Plcd1","ENSMUSG00000010660"
"1181",1181,"ENSMUST00000010807",7628.86058015065,0.204695069395111,0.362856800465085,0.309954639915475,0.577708021431516,1,101456,"protein_coding","Fads1","ENSMUSG00000010663"
"22279",22279,"ENSMUST00000105909",582.580978943553,0.0303335670779878,0.139816887622884,0.0472074795737853,0.827995735380875,1,68119,"protein_coding","Cars","ENSMUSG00000010755"
"1183",1183,"ENSMUST00000010904",62.6595450045973,0.46635732630721,1.27919554074156,0.131059107529126,0.717336437611452,1,65529,"protein_coding","Phlda2","ENSMUSG00000010760"
"1184",1184,"ENSMUST00000010940",19.0172236027587,1.33650880301367,1.35271673696697,0.424400722956605,NA,NA,80795,"protein_coding","Asz1","ENSMUSG00000010796"
"1185",1185,"ENSMUST00000010941",20.1166300013251,0.728076854976821,0.573967889800813,1.54187329746384,0.214339183847836,1,65728,"protein_coding","Wnt2","ENSMUSG00000010797"
"29778",29778,"ENSMUST00000120825",2.15606087192796,-2.55014509567758,1.51178799558648,2.63698719261771,0.104401360134568,1,81940,"protein_coding","Grid2ip","ENSMUSG00000010825"
"1187",1187,"ENSMUST00000010974",101.297241411497,-0.0737945101358684,0.429633143000648,0.0293536178215561,0.863965098195261,1,34452,"protein_coding","Kdelr3","ENSMUSG00000010830"
"1188",1188,"ENSMUST00000010985",48.6896512435445,4.60060071398383,2.89887078186706,0.448869574537085,NA,NA,48083,"protein_coding","1700006E09Rik","ENSMUSG00000010841"
"23741",23741,"ENSMUST00000108195",365.874399122322,0.384695168006523,0.222341417052346,2.97176921514861,0.0847291440056009,1,76869,"protein_coding","Dnajc19","ENSMUSG00000027679"
"1190",1190,"ENSMUST00000011055",452.123645499667,0.0793619150686944,0.222973802342306,0.122984908570828,0.725819396157585,1,32618,"protein_coding","Apip","ENSMUSG00000010911"
"1191",1191,"ENSMUST00000011058",543.513448984845,0.439541328730164,0.283259574093074,2.36505309722611,0.124079691363902,1,29521,"protein_coding","Pdhx","ENSMUSG00000010914"
"19622",19622,"ENSMUST00000098524",8.7420464734555,0.436705668199519,0.724457500687932,0.341803954566643,0.558789791411511,1,11124,"protein_coding","Mcoln2","ENSMUSG00000011008"
"1193",1193,"ENSMUST00000011178",2.48086913941839,0.843231182323385,1.13620751633845,0.516883291726401,0.472174217559509,1,23963,"protein_coding","Slc5a1","ENSMUSG00000011034"
"1194",1194,"ENSMUST00000011262",0.400697106618105,2.46787015482772,3.16886842737477,0.182995819897041,0.668811221412609,1,14188,"protein_coding","Panx3","ENSMUSG00000011118"
"20855",20855,"ENSMUST00000102585",108.839509224159,-0.147829378614091,0.627117949679822,0.0391495267448363,0.843152728104122,1,46532,"protein_coding","Fgf11","ENSMUSG00000042826"
"1196",1196,"ENSMUST00000011298",104.061013359554,1.40955763662957,1.07643046364319,0.997341178690959,NA,NA,18863,"protein_coding","1700026D08Rik","ENSMUSG00000011154"
"1197",1197,"ENSMUST00000011302",1339.28152363814,-0.0555042197965088,0.132585645147757,0.175579523426279,0.675199978305908,1,28693,"protein_coding","Brf1","ENSMUSG00000011158"
"1198",1198,"ENSMUST00000011315",19.3123975147517,-0.642030391444336,0.41882979858286,2.32447662837868,0.127353047907624,1,98736,"protein_coding","Vipr2","ENSMUSG00000011171"
"1199",1199,"ENSMUST00000011391",37.859488316622,3.86837755386827,2.89792847144038,0.349418728195602,NA,NA,97908,"protein_coding","Prss45","ENSMUSG00000047257"
"1200",1200,"ENSMUST00000011398",189.594853476226,0.0256437915445658,0.249816164674759,0.0105688023161008,0.918117990512905,1,90820,"protein_coding","Thg1l","ENSMUSG00000011254"
"1201",1201,"ENSMUST00000011400",198.885460997995,0.0824645715670718,0.428551323945386,0.0308947914301712,0.860475312946486,1,7937,"protein_coding","Adam19","ENSMUSG00000011256"
"34840",34840,"ENSMUST00000137613",133.289212363799,0.463229293646721,0.520707010097137,0.723996497372809,0.39483610628193,1,79267,"protein_coding","Exoc3l2","ENSMUSG00000011263"
"1203",1203,"ENSMUST00000011445",47.7126054961576,-1.01863184981741,1.10849144829002,0.259590398646225,0.610401696101629,1,95453,"protein_coding","Cd209d","ENSMUSG00000031495"
